Clabels,ID,Shelves
0,2703,1229820
0,2703,1229819
0,3079,4537
3,1289,4483
0,3135,4483
4,1986,4537
0,3069,3304195
0,3069,1229821
1,962,529295
3,1684,95987
3,1428,581514
4,1982,4537
4,2394,4483
2,287,4483
4,2425,529295
1,603,106546
4,2074,1229821
4,2074,1229817
3,1628,522484
3,1753,1229825
2,68,581514
1,652,581514
3,1802,95987
3,1802,4537
1,1124,4483
1,1124,581514
1,1124,4537
4,2074,1229817
1,992,106546
1,992,127175
0,2537,4537
2,5,4483
3,1452,522484
3,1452,106546
3,1428,447913
3,1372,4537
2,383,4483
4,2217,650659
3,1248,4537
2,462,4483
4,2195,4537
2,68,447913
4,2195,4537
2,476,127175
2,279,106546
3,1439,1229821
3,1439,447913
1,897,4537
3,1737,1085065
4,2256,127175
0,2732,581514
4,2256,127175
4,1999,4537
1,634,127175
0,2510,447913
0,3095,581514
2,1,4483
0,2510,106546
0,2510,127175
0,2510,522484
1,908,4536
1,1071,4537
0,2570,447913
0,2570,1229820
0,2703,1229817
2,168,4483
3,1682,4538
3,1826,650659
3,1806,4537
4,2078,1229817
0,3104,4483
0,3011,581514
3,1604,581514
0,2510,3304195
0,2510,447913
0,2510,1229821
4,2256,127175
4,1993,447913
4,1993,4537
4,1948,447913
4,2026,4537
4,2041,4483
0,2703,1180168
0,2703,447913
0,3069,447913
0,3069,1229820
0,3069,1229821
4,2026,650659
0,3136,4483
0,2510,1180168
0,2510,3304195
0,2510,1229817
0,2706,581514
4,1990,447913
0,3069,1180168
2,199,4537
1,792,4537
1,857,4483
4,2026,4537
2,68,1180168
2,68,1229820
3,1712,4483
0,2510,1085065
2,36,4537
1,1024,4537
2,354,4537
4,1990,529295
4,1990,522484
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229817
3,1428,4483
3,1355,106546
0,2510,3304195
0,2510,522484
0,2706,581514
2,569,529295
0,3069,1229821
0,3069,1229817
1,1079,95987
4,2256,529295
4,2078,3304195
4,2078,447913
4,2078,1229821
4,2298,1070524
2,36,4537
2,173,4483
0,2761,1070524
4,2256,127175
4,1862,4537
2,442,581514
1,961,4483
2,482,4483
4,1990,4483
4,1984,581514
4,1915,4483
0,2785,4537
0,2842,581514
2,184,4483
0,2587,4537
1,654,1071165
1,654,447913
1,1213,4483
0,2615,106546
3,1811,4483
3,1635,4483
0,2856,4537
3,1712,4483
1,820,106546
2,40,4483
3,1261,4537
0,2997,581514
3,1297,1225174
2,187,529295
2,287,4483
3,1355,106546
0,2703,1229817
0,2703,1229821
2,20,4537
2,93,4537
0,2887,4483
4,2256,127175
0,3046,529295
2,29,106546
2,29,127175
3,1653,581514
4,2015,1070524
2,60,127175
3,1467,4537
0,3069,1180168
4,1867,4537
4,1867,4483
0,3036,1180168
0,3036,1229821
0,3036,1229817
2,68,1180168
3,1280,447913
0,3069,4537
1,720,4483
0,2550,4483
4,2204,1070524
3,1498,522484
1,1097,4483
0,2703,1229821
3,1640,4537
3,1635,4483
4,2305,529295
3,1337,4483
0,2824,4538
0,2510,95987
0,2510,522484
2,338,4537
2,185,4537
2,178,4483
0,3135,4483
0,3036,1229821
0,3036,1229817
4,2302,1180168
0,2907,95987
2,5,4483
2,277,447913
0,2510,3304195
0,2510,1229821
0,2510,1229817
2,520,4483
2,41,4537
1,1184,4537
2,55,106546
3,1712,4483
2,482,529295
0,2510,3304195
0,2510,522484
4,2461,4537
3,1465,581514
0,2706,581514
3,1390,1229821
3,1390,447913
1,1058,529295
2,107,4483
2,36,4536
0,2842,581514
0,3126,4537
0,2931,4483
2,41,4537
3,1300,4537
0,3034,522484
2,515,106546
1,744,95987
1,744,522484
0,2703,1229817
0,2703,3304195
0,2703,1229821
4,1918,4483
2,367,4483
0,2835,4483
2,68,1229821
4,2256,127175
4,2236,529295
4,2038,4483
0,2630,4537
0,2791,106546
0,2791,127175
4,2317,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
2,124,4537
2,157,4483
0,2531,4537
0,2914,4537
1,992,106546
4,1920,95987
4,1920,62056
2,240,4537
0,2816,1229821
3,1340,4538
0,2564,529295
2,78,4537
4,2078,127175
1,1000,4537
0,2824,4537
1,1083,4538
0,3025,95987
0,3025,522484
0,3025,106546
0,3025,127175
4,2230,4537
2,68,1180168
1,784,4538
4,2140,4537
0,2864,4483
4,2152,447913
2,184,4483
4,2168,4483
4,2237,4538
4,1851,5065
2,68,1180168
2,554,4537
3,1463,4537
4,2048,4537
2,347,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
4,2424,4483
0,2617,4483
3,1303,95987
4,2390,650659
0,3069,3304195
0,3069,1229821
0,3069,1229819
2,168,4483
1,1184,4537
0,2528,4483
2,339,95987
1,1117,4536
4,1990,106546
4,1990,522484
0,2510,3304195
0,2510,650659
0,2510,95987
0,2510,4537
4,2112,95987
0,2914,529295
3,1572,5065
2,68,1180168
2,287,4483
3,1288,95987
3,1288,106546
3,1288,522484
1,1168,1229821
1,1168,1229820
4,2378,1180168
0,3069,3304195
0,3069,1229821
2,184,4483
3,1806,4537
0,2757,4536
0,2481,4537
3,1635,4483
1,634,529295
1,782,4483
0,2627,4483
0,3069,95987
2,409,4483
0,2880,5065
4,2364,4537
4,2364,1070524
2,68,1180168
0,2599,4457
2,433,4483
4,1897,4483
2,36,4537
4,2057,529295
2,302,447913
3,1737,4483
0,3129,1229817
3,1450,522484
4,2033,581514
1,987,581514
0,2602,4537
1,1162,4537
0,2855,1084835
3,1492,4537
3,1340,4537
2,127,1085065
1,601,95987
3,1340,4537
0,2508,529295
4,2338,581514
4,2338,4537
2,563,4537
4,1895,127175
3,1452,581514
0,3088,5065
1,893,581514
1,714,4537
1,744,4537
3,1428,4537
3,1712,4483
0,2585,4483
2,68,447913
4,2133,4537
4,2195,4537
0,2510,447913
0,2510,1229821
4,2281,4483
0,2507,4483
2,68,1229817
0,2510,95987
0,2510,4537
0,2510,95987
0,2784,4537
3,1754,4537
2,249,4483
1,1184,4537
2,68,1229817
2,310,4537
4,1868,4537
0,2510,522484
1,634,529295
0,3046,106546
4,2285,529295
4,1838,95987
1,744,4483
2,375,4483
0,2764,106546
0,2764,4483
3,1353,1085065
3,1737,4538
2,339,95987
3,1341,106546
3,1341,127175
0,2812,1229821
0,3129,447913
0,3129,1229817
0,3129,1229821
0,3129,3304195
0,2592,4537
3,1732,4483
4,2078,1229821
4,2078,1229820
4,2078,1180168
4,2078,1229819
4,1853,4483
1,980,4536
1,980,4537
2,278,581514
2,173,4537
3,1439,4538
2,244,4537
3,1439,1229817
3,1439,1229821
0,2510,3304195
0,2510,1229821
0,2510,1229817
2,184,4483
2,521,4537
3,1480,529295
1,1168,1229820
2,68,447913
2,68,1229821
3,1467,4483
4,2156,447913
4,2156,1229821
3,1747,522484
0,3000,529295
2,175,4483
0,2667,4537
4,2078,1229819
1,1005,4537
0,3069,1229817
0,3069,1229818
3,1428,4483
4,2395,106546
0,2863,127175
2,187,529295
1,1089,95987
4,2037,4483
4,2037,4537
1,1155,95987
1,756,4483
2,68,447913
2,68,1229820
0,2560,106546
4,2026,4537
1,1186,4483
4,2023,4483
1,964,4483
0,2703,1229817
0,2703,3304195
0,2703,1229821
0,2703,1229820
2,314,4537
3,1373,4537
0,2472,4537
2,248,4537
0,2776,106546
0,2776,4483
0,2776,522484
0,2776,127175
0,3069,3304195
0,3069,1229821
2,376,529295
0,2688,581514
4,2041,4483
3,1428,4537
0,2750,4537
4,2037,4537
0,2523,4537
0,3069,1180168
0,3069,1229817
4,2078,447913
4,2078,1229817
4,2078,1229821
4,2078,3304195
1,889,581514
0,3069,522484
3,1522,581514
4,2256,529295
1,684,529295
1,623,4483
0,2510,106546
0,2510,522484
0,2510,127175
3,1428,4483
1,1119,4537
2,418,581514
4,2424,4483
4,2392,522484
4,2392,106546
4,2392,95987
3,1693,4483
4,2004,4538
1,1220,522484
1,1220,127175
0,2510,106546
0,2510,95987
0,3129,447913
4,1865,522484
4,1865,106546
3,1467,4537
2,237,4537
3,1263,106546
4,2015,4537
4,2140,4537
0,2510,106546
0,2510,127175
0,2779,447913
2,68,1071165
0,2689,4536
0,2757,4536
2,147,4537
3,1604,581514
4,2026,4537
2,97,650659
0,3136,4483
3,1362,4538
2,511,4537
2,431,1229821
1,933,581514
0,3069,1229821
0,3069,447913
0,3045,4537
4,2136,4537
3,1246,4483
4,2026,4537
2,178,4483
1,932,106546
4,2373,4537
0,2514,4537
4,2107,529295
0,2900,4483
3,1257,1070524
0,2510,127175
0,2510,106546
4,1990,106546
2,244,4483
4,2195,4537
3,1718,1229821
3,1718,1229825
4,2456,4537
3,1723,581514
3,1771,4483
2,142,1229821
0,3129,3304195
0,3129,1229820
0,3129,1229819
3,1427,4483
1,1094,4483
3,1541,529295
4,2256,529295
1,686,4537
2,216,95987
0,2824,4538
4,2364,4537
1,935,95987
3,1409,95987
3,1409,4537
4,2067,4483
1,715,522484
2,414,4483
3,1737,4537
2,369,522484
2,184,4483
1,744,447913
0,2570,95987
4,2256,127175
2,37,650659
3,1517,4537
2,101,4483
1,793,522484
0,2526,4537
3,1730,529295
2,87,1070524
1,821,1229821
0,2632,4537
2,333,4537
3,1695,4536
0,2737,1229820
0,2737,1229821
2,68,1229817
0,2761,1070524
4,1911,4538
3,1732,4483
1,1119,4483
4,2227,4537
2,171,447913
0,2703,1229817
4,2305,1070524
1,1000,4537
1,634,106546
1,634,127175
3,1279,4483
0,2751,95987
0,2510,1225174
3,1336,4483
3,1336,4537
1,1151,4483
2,68,1180168
2,359,4483
3,1362,4538
0,2864,4483
1,994,4483
0,2510,1229817
0,2510,3304195
0,2510,1229821
1,1022,581514
3,1769,447913
1,686,106546
1,686,522484
3,1428,4537
3,1308,4537
1,753,4538
4,1998,529295
1,904,4537
3,1712,4483
3,1436,95987
2,515,95987
2,516,106546
3,1439,4538
1,1121,5065
3,1490,133270
4,2103,4537
0,2627,4537
3,1467,4537
2,322,529295
0,2997,106546
0,2735,4538
2,540,529295
4,2015,4537
4,2103,4537
2,244,4483
0,2510,447913
0,2510,3304195
0,2510,4537
0,2510,95987
3,1718,1229821
3,1718,447913
3,1618,4536
0,2703,1229817
4,2155,522484
4,2155,95987
1,662,106546
4,2257,1229821
0,2510,1229821
0,2510,1229819
0,2510,1229817
0,2510,447913
4,2026,4537
4,2078,1180168
0,3108,1229821
0,3108,1229820
0,2478,4537
4,2005,106546
3,1340,4537
2,68,1229817
2,68,447913
2,68,1229820
2,68,1229819
2,68,1180168
2,68,1229821
3,1289,4483
3,1640,4536
3,1754,4483
2,68,1071165
2,215,4483
4,1990,4537
2,506,4483
4,2032,529295
1,1071,4483
4,2151,522484
4,2151,106546
4,2151,4483
3,1428,447913
0,2510,522484
4,2046,4483
0,2528,1229825
0,3129,3304195
0,3129,447913
0,3129,1229821
1,991,4537
1,679,522484
1,679,106546
1,679,127175
4,1952,3304195
4,1952,1229821
4,1952,1229820
3,1365,1070524
0,2842,581514
2,187,529295
1,1205,4537
0,3059,4537
3,1811,581514
2,354,4537
4,2156,4537
3,1812,4537
0,2648,95987
0,2648,522484
2,371,4537
3,1502,95987
1,778,4483
3,1428,4537
4,1996,1085065
0,2473,1084835
2,187,529295
2,199,4537
4,1920,1070524
4,2251,4537
0,3135,4483
2,173,4537
3,1490,4483
4,2349,4537
3,1428,4483
4,2103,4537
1,682,4483
3,1566,95987
3,1632,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
1,858,4483
3,1581,1229821
0,3063,4483
1,1152,4483
1,737,650659
4,1975,106546
4,1990,4483
3,1723,581514
0,2727,581514
3,1428,4537
3,1671,4537
2,184,4483
0,2584,1225174
3,1737,4483
1,634,127175
3,1401,4483
1,739,4536
2,419,4483
0,2510,3304195
0,2510,1229821
4,1990,4483
1,1097,4483
3,1718,1229821
3,1718,1229825
2,464,581514
1,1009,522484
1,1009,106546
0,2895,4537
0,3037,1229817
0,2862,4483
1,634,4537
4,2026,4537
3,1453,4537
3,1286,1229817
3,1745,447913
3,1745,1229821
2,68,1229821
2,68,1229817
2,68,447913
1,974,4537
4,2213,95987
3,1428,4483
4,2384,4483
2,36,4483
0,3002,447913
2,173,581514
4,2066,106546
3,1811,4483
3,1745,650659
3,1732,4483
1,859,581514
4,2119,4483
2,59,522484
2,59,106546
2,59,127175
2,134,106546
3,1428,4483
4,1990,95987
0,3129,1180168
0,3063,4483
4,2302,447913
0,3083,4537
1,999,4537
2,37,650659
0,2957,106546
0,2706,581514
1,1047,4537
0,2585,4483
1,643,581514
4,1986,4537
3,1561,4537
0,2812,62056
0,2997,645319
2,255,4536
1,588,95987
4,1984,581514
4,2023,4483
4,2195,4537
1,1137,4483
0,2798,106546
1,634,4537
1,609,4537
3,1710,4483
4,2156,62056
1,587,4483
3,1771,4483
1,634,4483
1,1097,4537
3,1712,4483
0,2510,3304195
0,2510,1229821
1,1000,4537
4,2092,529295
4,2357,581514
1,933,4537
0,2570,1071165
3,1463,4537
4,2156,4537
1,602,4537
3,1581,1229820
0,3100,529295
2,342,4483
1,917,95987
3,1376,522484
1,610,4537
3,1355,106546
1,878,4537
1,826,4537
3,1247,522484
1,1022,581514
2,68,1229821
0,2570,95987
4,2026,4537
2,68,1180168
0,2732,581514
4,2329,4483
1,914,106546
3,1264,1229819
3,1428,4537
0,3136,4483
1,1161,447913
4,2004,4538
1,980,529295
4,2250,529295
0,2573,4537
2,78,4537
2,512,4537
2,543,581514
0,2538,4536
4,2195,4537
3,1668,4537
2,322,529295
4,2252,4537
0,3069,3304195
0,3069,1229821
1,608,4483
3,1737,4483
2,36,4483
2,80,4538
1,883,4538
4,2026,4537
1,1000,4537
3,1340,4537
0,3095,106546
0,2510,3304195
0,2510,522484
4,2348,4537
3,1224,4537
3,1745,447913
0,2570,4537
0,2703,1229817
2,371,4537
1,1041,4483
2,117,106546
3,1472,581514
1,1129,650659
1,1030,4537
2,482,4483
0,3083,4537
0,3083,4483
0,3083,447913
2,482,4483
0,2510,3304195
0,2510,1229821
1,831,4536
2,58,4537
2,58,4483
0,2706,581514
0,3136,4483
1,633,4538
4,1990,522484
4,1990,127175
1,858,95987
1,858,106546
1,858,522484
0,3129,1071165
0,3137,95987
0,3137,4537
2,68,447913
2,68,1229821
3,1812,4537
3,1355,106546
2,68,1229817
3,1428,581514
1,1112,4537
3,1578,522484
2,116,4537
3,1428,4537
2,68,1229821
0,2789,4537
0,2724,4483
4,2041,4483
0,2510,3304195
0,2510,1229821
0,2627,4537
4,2357,447913
4,2390,650659
0,2546,529295
1,734,650659
4,2248,650659
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229817
3,1292,522484
3,1292,106546
3,1292,127175
0,2706,581514
0,2510,1085065
1,1184,4537
0,3136,4483
2,481,4537
0,2727,581514
3,1289,4483
0,2510,3304195
0,2510,106546
0,2510,95987
0,2510,127175
4,1984,581514
3,1760,4536
2,259,581514
1,581,4537
3,1665,4537
3,1741,4483
4,2078,1229817
4,2078,1229821
0,3069,447913
0,3069,1229821
1,714,4537
2,209,4483
2,68,650659
2,501,106546
2,339,95987
0,2781,522484
0,2781,106546
3,1392,4483
0,2850,4536
0,2966,4483
4,1992,4537
0,2886,529295
0,2706,581514
1,1201,529295
2,29,127175
1,1033,522484
3,1635,4483
4,2256,127175
4,2004,447913
1,858,4483
1,858,1070524
4,2172,106546
3,1593,4483
2,283,1085065
2,68,1180168
0,2875,4537
1,1191,581514
2,175,447913
0,2703,3304195
0,2703,447913
0,2703,1229821
3,1754,4537
4,2078,1180168
0,3017,522484
0,2577,4483
3,1356,4537
0,2510,1180168
0,2510,3304195
0,2510,1229821
4,2098,4537
2,68,3304195
2,68,1229818
2,68,447913
2,68,1229817
2,68,1180168
2,68,1229821
3,1380,106546
4,2363,581514
1,931,4483
3,1515,4537
1,634,529295
4,2302,447913
4,2302,1229820
4,2302,1229821
3,1655,4537
1,836,529295
1,735,106546
1,735,522484
1,735,127175
1,1052,529295
2,126,4483
4,1990,106546
3,1428,4483
4,2256,127175
1,603,1070524
4,1990,95987
3,1381,4483
3,1381,127175
0,3102,4483
0,3095,4537
3,1617,4536
1,624,4537
0,2622,529295
0,3095,581514
4,1981,95987
4,1981,522484
4,1981,106546
4,1981,127175
3,1744,4537
3,1635,4483
2,492,4537
3,1673,4537
3,1718,1229821
0,2838,4537
0,2902,4538
4,2140,106546
2,173,4537
1,903,4483
3,1428,581514
4,1930,106546
4,2195,4537
4,1980,4483
1,1127,581514
0,3139,4483
0,2915,4537
0,2784,4537
0,3120,581514
3,1772,4483
2,184,4483
2,211,4483
3,1365,4537
3,1736,4483
4,2256,127175
2,244,4483
0,2959,4537
2,47,581514
2,287,4483
4,1990,522484
4,1990,106546
4,1990,127175
4,2251,447913
0,2510,522484
0,2510,95987
0,3069,447913
0,3069,1229817
0,3069,1229821
0,3069,3304195
3,1547,522484
3,1547,127175
4,1879,4537
3,1712,4483
2,339,95987
4,1945,529295
3,1669,4537
4,1859,4537
4,2081,95987
2,339,95987
0,3125,4537
4,1841,581514
3,1567,4537
1,1000,4537
4,2133,4537
4,2032,529295
0,3129,1180168
0,2678,4537
3,1380,106546
1,1186,4483
0,2714,4536
4,1990,4483
2,434,1085065
1,573,581514
0,2500,4483
3,1355,106546
4,2041,4483
2,500,4537
4,2148,106546
4,2148,522484
1,714,4537
0,2570,3304195
0,2570,447913
0,2570,1229821
0,2732,4537
2,376,529295
3,1560,4538
1,712,4483
3,1806,4483
1,930,4483
2,187,529295
3,1477,4483
0,2706,581514
0,2703,1229817
0,2703,3304195
0,2703,1229821
1,933,4538
0,2984,529295
4,2328,447913
3,1653,581514
2,68,447913
2,183,447913
3,1588,4483
2,109,4537
0,2526,4483
2,218,4537
0,2559,447913
3,1737,4537
1,1063,4537
4,2356,447913
0,3069,1180168
2,244,4483
3,1272,529295
4,1990,4483
4,1990,522484
2,244,4483
2,110,447913
2,110,1229821
3,1529,4537
0,2906,4536
3,1740,4483
2,68,522484
4,2066,106546
2,336,4537
0,2538,4536
1,647,106546
1,647,95987
4,1971,650659
4,1860,4536
0,3069,1180168
0,3069,1229817
2,200,4483
0,3069,1180168
0,2723,581514
3,1319,5065
1,850,581514
1,633,4538
3,1757,522484
4,2050,529295
4,2004,447913
3,1718,1229821
3,1718,1229820
3,1718,1229825
4,2103,1070524
4,2103,4537
0,3095,581514
1,961,4537
2,68,522484
1,1000,4537
4,2078,127175
2,273,1229821
0,2510,3304195
0,2510,1229821
4,1843,4537
0,2701,4538
2,564,4483
2,307,4537
2,44,4483
0,2526,4483
2,194,4537
0,3069,1180168
1,1054,4537
3,1779,4483
0,2627,4537
3,1479,4536
2,462,4483
3,1439,447913
3,1439,3304195
3,1439,1229819
3,1439,1229821
4,1971,650659
2,417,4537
3,1718,1180168
3,1718,1229821
2,173,1070524
2,175,447913
4,2078,447913
4,2384,4483
0,2744,4483
1,860,1070524
2,244,4483
3,1712,4483
2,149,127175
1,1190,4537
0,2664,4483
4,1869,1180168
4,1967,4537
3,1398,4538
3,1538,95987
3,1538,522484
3,1538,106546
3,1428,4483
0,2734,4483
1,1109,4537
0,2974,4538
1,616,4537
1,712,4483
0,3069,447913
0,3061,4537
2,184,4483
4,2261,4483
2,431,447913
2,431,1229821
0,2997,106546
4,1965,4483
2,554,4537
0,2637,106546
0,2637,127175
1,1022,581514
0,2706,581514
1,1012,4537
0,3035,4537
0,3035,106546
2,462,4483
0,2612,522484
0,2612,127175
4,2028,4537
2,491,4537
3,1723,4537
3,1748,650659
0,2807,95987
0,2807,106546
0,2807,522484
3,1635,4536
4,2234,4538
1,1158,4537
0,2696,4537
1,912,4537
1,827,106546
0,2526,4483
0,2706,581514
3,1305,522484
3,1305,106546
2,339,4537
3,1671,4483
2,345,127175
1,908,1229821
1,908,1229825
1,1097,106546
0,3057,95987
0,2946,650659
1,808,522484
0,3096,4537
3,1748,1071165
4,2351,4537
0,2706,581514
1,1087,4483
4,2414,522484
4,2414,106546
4,2414,95987
0,2858,4483
0,2706,581514
2,166,4537
4,1930,106546
0,3038,4483
0,3046,127175
3,1622,1229821
1,1184,4537
0,3069,522484
0,2875,4537
0,3129,1180168
3,1631,522484
3,1631,127175
2,418,581514
3,1467,4537
0,2528,447913
0,2528,581514
4,2460,4483
0,2789,4537
4,2256,127175
2,371,4537
1,949,4537
1,694,95987
1,694,522484
1,694,127175
0,2816,95987
0,3005,4537
1,1111,127175
4,2026,4537
2,442,581514
0,2881,4537
0,2706,4537
1,864,4483
2,122,95987
4,1990,4483
4,2103,4537
0,3113,4537
0,2546,4537
3,1400,4483
3,1287,581514
0,2893,4483
0,3055,447913
0,3055,3304195
4,2078,1229817
4,2078,1229821
1,857,522484
1,857,106546
1,1183,95987
1,893,581514
1,808,106546
3,1588,4483
0,2677,4537
0,2775,529295
1,1061,4537
2,152,1225174
1,630,4537
1,688,4483
3,1472,581514
1,918,106546
1,918,127175
3,1723,581514
1,624,4483
2,36,4483
1,1079,1070524
3,1374,106546
3,1374,127175
4,2399,4483
2,345,529295
0,2657,106546
0,2657,522484
1,1002,447913
3,1745,447913
3,1737,4537
0,3095,4537
1,879,1229821
1,879,1229825
4,2357,4537
3,1596,522484
3,1596,127175
1,815,1070524
2,29,106546
2,29,127175
1,611,4537
2,142,1229820
3,1512,4537
3,1737,4483
3,1543,522484
3,1543,106546
3,1543,127175
4,2026,4483
0,3046,127175
4,2123,581514
4,2156,581514
3,1724,4483
4,2123,650659
4,2130,1070524
4,2026,4537
1,934,4483
2,442,581514
1,1047,4537
3,1272,529295
1,936,95987
2,78,4537
3,1653,581514
4,2023,4483
3,1467,4537
2,287,4483
3,1774,4537
1,1023,1225174
4,2078,1229821
3,1653,581514
3,1757,529295
3,1737,4483
2,124,1229821
2,287,4537
2,68,1229817
1,1079,4537
3,1317,4483
4,2295,4483
1,1010,4537
3,1516,95987
2,68,1229817
2,68,1229821
1,1090,4483
3,1385,4537
1,653,4483
3,1523,650659
3,1472,581514
4,2422,106546
0,3046,127175
4,2026,4537
1,1000,4537
3,1757,1225174
4,2026,4537
0,3069,1229821
4,2395,106546
1,1126,106546
4,2188,1229825
4,2188,127175
4,2188,4537
4,2448,650659
2,184,4483
1,624,4483
2,376,529295
3,1279,4483
3,1437,1180168
0,3010,447913
3,1504,581514
0,2468,95987
3,1228,4537
4,1990,522484
4,1990,106546
4,1990,127175
0,2633,4536
2,407,4537
4,2195,4537
2,390,581514
0,2681,4537
1,983,4536
0,2997,106546
4,2167,522484
4,2167,106546
4,2167,127175
3,1834,4537
1,931,4537
4,2056,106546
4,2056,522484
0,2706,4537
3,1627,4537
3,1618,4537
4,1990,447913
4,2249,106546
3,1581,1229821
3,1581,447913
0,2622,529295
2,87,1070524
2,275,1070524
0,2816,95987
0,2716,4538
4,2196,4537
0,3069,1180168
3,1712,4483
0,3036,1229821
0,3036,447913
1,622,4483
1,933,4537
1,837,95987
1,837,522484
1,837,106546
1,837,127175
0,2497,522484
4,1967,4483
0,2649,127175
1,908,95987
4,2079,447913
0,2510,1180168
0,2510,3304195
0,2510,1229821
3,1732,4537
0,3069,1180168
0,2747,581514
2,465,4537
1,1162,4537
1,1204,4537
4,2394,4537
3,1737,4537
3,1425,447913
3,1425,1229820
2,441,4483
2,543,4538
3,1439,447913
3,1439,1229820
2,173,4537
4,2156,650659
1,1079,4537
1,1079,95987
0,2510,3304195
0,2510,1229821
1,1095,581514
2,68,447913
2,68,1229817
2,68,1229821
3,1712,4483
4,2015,4537
4,2007,522484
4,2007,106546
2,536,4537
0,2599,1225174
1,992,127175
3,1581,1229821
0,2949,4537
2,314,4537
0,2876,4483
2,170,4537
4,1938,4483
1,817,62056
4,2078,1180168
2,342,529295
3,1380,106546
3,1581,1229821
3,1493,106546
4,2456,4537
4,2286,4483
3,1766,447913
1,576,4537
4,2137,529295
2,68,1180168
1,1079,1070524
4,2256,106546
3,1551,522484
3,1551,106546
3,1551,127175
0,2703,3304195
0,2703,1229821
0,2703,1229820
0,2703,3304195
0,2703,1229820
0,2528,447913
1,847,522484
4,2370,62056
3,1428,581514
2,244,4483
3,1806,4537
4,2137,529295
3,1737,4537
2,223,1070524
3,1613,4537
3,1635,4483
1,1184,1070524
2,68,1229821
0,2510,3304195
0,2510,1229817
3,1745,522484
0,2464,4537
1,624,4483
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229818
0,2510,1229817
3,1545,4537
3,1635,4483
2,418,581514
4,2156,447913
4,2156,1229821
0,2789,4483
2,125,447913
2,68,3304195
3,1745,1229817
0,2595,106546
0,2595,522484
4,2186,4538
2,103,4537
0,2476,4537
3,1712,4483
0,2786,1229821
4,1990,522484
4,1990,106546
0,2710,447913
0,2710,4537
4,1888,5065
4,2117,4538
3,1568,4537
1,850,447913
3,1690,522484
3,1690,106546
2,184,4483
0,2545,127175
1,623,4483
2,482,4483
4,2026,4537
0,3046,127175
0,2731,4483
2,360,4483
1,808,522484
0,2510,1180168
0,3036,1180168
0,3036,1229821
0,3036,1229818
0,3036,1229817
2,58,4537
4,1967,4483
2,277,4536
0,2875,581514
0,3110,4483
2,543,4538
1,798,4537
0,2703,1229817
4,2256,106546
3,1806,4537
4,2156,1229821
4,2156,1229825
1,831,4536
3,1289,4483
0,2997,106546
3,1816,581514
0,2812,95987
0,2703,3304195
0,2703,1229821
0,2703,1229820
0,2703,1229819
3,1639,581514
1,744,4537
1,1028,106546
4,1983,4536
3,1311,1229817
4,1981,4483
2,339,447913
3,1628,581514
1,1013,4537
0,2975,95987
0,2706,581514
0,2703,1229817
0,2703,1229821
4,2078,127175
1,768,95987
1,768,522484
4,2404,4483
4,2069,4537
1,1060,4537
1,1000,4537
3,1737,4483
1,968,4537
1,1007,95987
1,1007,522484
1,1007,127175
4,2156,95987
1,1008,4537
2,302,447913
1,1202,650659
3,1428,4483
2,209,4483
2,142,1229817
3,1567,4537
0,2510,1085065
2,184,4483
0,2510,3304195
0,2510,1229821
0,2510,1180168
0,2510,1229817
1,682,127175
2,195,4483
2,45,529295
4,2082,4483
2,41,4537
4,2256,529295
0,3069,447913
0,3069,1229820
0,3069,1229821
4,2078,1229821
4,2078,1229820
4,2078,1180168
3,1832,4483
0,3069,522484
2,416,106546
0,2570,1071165
1,1076,581514
4,2103,4537
0,2557,95987
3,1502,3304195
3,1502,1229821
1,957,4537
3,1460,4536
3,1806,4537
0,2706,581514
3,1376,522484
3,1419,4537
1,633,4538
3,1622,1229821
2,214,1225174
2,477,95987
4,2026,4537
0,2736,4537
4,2066,106546
2,244,4483
2,408,4538
3,1635,4483
3,1635,648819
2,291,522484
4,2406,4538
2,396,4537
0,2510,1229817
0,2510,522484
4,1949,581514
1,1097,4537
4,2390,650659
2,68,95987
3,1289,4483
1,757,4537
2,367,4483
1,634,522484
2,69,4483
3,1228,4536
0,2510,3304195
0,2510,1229821
0,2510,1229817
1,623,4483
4,1897,4536
1,1154,4537
1,740,4483
4,2259,1070524
1,622,4483
0,2824,4537
3,1661,4537
3,1428,581514
4,2074,1229821
2,54,529295
4,2109,3304195
4,2109,1229820
1,624,522484
1,624,106546
4,1967,4537
1,977,4538
4,1964,5065
0,2528,1229820
0,2528,447913
0,2757,447913
4,2052,447913
4,2256,529295
3,1463,4537
0,3069,522484
4,2177,4483
1,814,4538
2,111,95987
4,2318,1229825
4,2195,4537
4,1990,4483
4,1901,4537
0,2510,4537
0,2510,95987
0,2510,106546
0,2510,522484
4,2125,4483
0,2622,529295
3,1521,127175
3,1819,4538
0,3117,529295
0,3129,1229817
0,2570,447913
4,2195,4483
0,2719,529295
1,654,1071165
2,298,4537
2,165,522484
3,1635,4483
2,206,581514
2,460,106546
0,3037,1229820
2,561,447913
0,3069,3304195
0,3069,447913
0,3069,1229821
4,2002,106546
4,2002,522484
